knn3: 1; 1; [[1.]]; [[ 1.  1. 18.]]; [[ 54190. 110382. 138036.]]
knn5: 1; 1; [[1.]]; [[ 1.  1. 18.  1. 10.]]; [[ 54190. 110382. 138036. 142722. 145074.]]
knn7: 1; 1; [[1.]]; [[ 1.  1. 18.  1. 10.  1. 21.]]; [[ 54190. 110382. 138036. 142722. 145074. 145780. 157028.]]
knn3: 2; 2; [[2.]]; [[2. 2. 2.]]; [[17852. 18010. 18208.]]
knn5: 2; 2; [[2.]]; [[2. 2. 2. 2. 2.]]; [[17852. 18010. 18208. 21436. 22584.]]
knn7: 2; 2; [[2.]]; [[2. 2. 2. 2. 2. 2. 2.]]; [[17852. 18010. 18208. 21436. 22584. 24022. 24928.]]
knn3: 3; 3; [[3.]]; [[ 3.  9. 21.]]; [[19118. 37430. 44130.]]
knn5: 3; 9; [[9.]]; [[ 3.  9. 21. 29.  9.]]; [[19118. 37430. 44130. 44324. 44732.]]
knn7: 3; 9; [[9.]]; [[ 3.  9. 21. 29.  9. 21. 29.]]; [[19118. 37430. 44130. 44324. 44732. 46076. 46886.]]
knn3: 4; 4; [[4.]]; [[ 4. 40.  5.]]; [[21370. 31976. 32634.]]
knn5: 4; 4; [[4.]]; [[ 4. 40.  5.  9. 10.]]; [[21370. 31976. 32634. 35618. 36508.]]
knn7: 4; 5; [[5.]]; [[ 4. 40.  5.  9. 10.  5.  5.]]; [[21370. 31976. 32634. 35618. 36508. 36628. 37478.]]
knn3: 5; 5; [[5.]]; [[ 5.  5. 25.]]; [[21862. 31084. 58040.]]
knn5: 5; 5; [[5.]]; [[ 5.  5. 25. 23.  9.]]; [[21862. 31084. 58040. 63482. 67984.]]
knn7: 5; 5; [[5.]]; [[ 5.  5. 25. 23.  9.  5.  5.]]; [[21862. 31084. 58040. 63482. 67984. 70486. 72104.]]
knn3: 6; 6; [[6.]]; [[6. 6. 6.]]; [[22230. 25154. 25730.]]
knn5: 6; 6; [[6.]]; [[6. 6. 6. 6. 6.]]; [[22230. 25154. 25730. 26150. 35462.]]
knn7: 6; 6; [[6.]]; [[ 6.  6.  6.  6.  6. 13. 18.]]; [[22230. 25154. 25730. 26150. 35462. 43634. 49494.]]
knn3: 7; 7; [[7.]]; [[7. 7. 7.]]; [[15882. 18858. 23322.]]
knn5: 7; 7; [[7.]]; [[7. 7. 7. 7. 7.]]; [[15882. 18858. 23322. 23982. 24302.]]
knn7: 7; 7; [[7.]]; [[7. 7. 7. 7. 7. 7. 7.]]; [[15882. 18858. 23322. 23982. 24302. 24376. 25696.]]
knn3: 8; 8; [[8.]]; [[8. 8. 8.]]; [[25310. 27386. 34624.]]
knn5: 8; 8; [[8.]]; [[ 8.  8.  8.  8. 12.]]; [[25310. 27386. 34624. 44364. 88002.]]
knn7: 8; 8; [[8.]]; [[ 8.  8.  8.  8. 12. 30. 30.]]; [[25310. 27386. 34624. 44364. 88002. 94508. 97098.]]
knn3: 9; 9; [[9.]]; [[9. 9. 9.]]; [[25556. 29336. 32740.]]
knn5: 9; 9; [[9.]]; [[ 9.  9.  9. 12.  9.]]; [[25556. 29336. 32740. 33368. 35534.]]
knn7: 9; 9; [[9.]]; [[ 9.  9.  9. 12.  9. 30. 29.]]; [[25556. 29336. 32740. 33368. 35534. 37552. 39158.]]
knn3: 10; 10; [[10.]]; [[10. 10. 10.]]; [[20180. 29274. 34494.]]
knn5: 10; 10; [[10.]]; [[10. 10. 10. 10. 29.]]; [[20180. 29274. 34494. 43028. 43952.]]
knn7: 10; 10; [[10.]]; [[10. 10. 10. 10. 29. 10. 28.]]; [[20180. 29274. 34494. 43028. 43952. 49246. 57134.]]
knn3: 11; 11; [[11.]]; [[11. 11. 11.]]; [[18412. 23170. 25810.]]
knn5: 11; 11; [[11.]]; [[11. 11. 11. 11. 14.]]; [[18412. 23170. 25810. 28558. 29818.]]
knn7: 11; 11; [[11.]]; [[11. 11. 11. 11. 14. 11. 14.]]; [[18412. 23170. 25810. 28558. 29818. 32378. 41314.]]
knn3: 12; 12; [[12.]]; [[12. 12. 12.]]; [[23516. 24854. 36460.]]
knn5: 12; 12; [[12.]]; [[12. 12. 12. 12.  9.]]; [[23516. 24854. 36460. 39188. 49564.]]
knn7: 12; 12; [[12.]]; [[12. 12. 12. 12.  9. 12. 10.]]; [[23516. 24854. 36460. 39188. 49564. 51182. 52448.]]
knn3: 13; 13; [[13.]]; [[13. 13.  6.]]; [[13902. 37754. 39396.]]
knn5: 13; 13; [[13.]]; [[13. 13.  6. 13. 13.]]; [[13902. 37754. 39396. 45618. 47702.]]
knn7: 13; 13; [[13.]]; [[13. 13.  6. 13. 13. 13.  6.]]; [[13902. 37754. 39396. 45618. 47702. 50116. 50858.]]
knn3: 14; 14; [[14.]]; [[14. 14. 14.]]; [[12410. 18364. 22574.]]
knn5: 14; 14; [[14.]]; [[14. 14. 14. 14. 11.]]; [[12410. 18364. 22574. 23904. 30000.]]
knn7: 14; 14; [[14.]]; [[14. 14. 14. 14. 11. 11. 14.]]; [[12410. 18364. 22574. 23904. 30000. 30200. 32618.]]
knn3: 15; 15; [[15.]]; [[15. 15. 15.]]; [[15060. 17876. 17936.]]
knn5: 15; 15; [[15.]]; [[15. 15. 15. 15. 34.]]; [[15060. 17876. 17936. 25292. 31772.]]
