knn3: 1; 24; [[24.]]; [[24.  1. 24.]]; [[35932. 48042. 52178.]]
knn5: 1; 1; [[1.]]; [[24.  1. 24.  1. 21.]]; [[35932. 48042. 52178. 58206. 60006.]]
knn7: 1; 1; [[1.]]; [[24.  1. 24.  1. 21.  2.  1.]]; [[35932. 48042. 52178. 58206. 60006. 60266. 60354.]]
knn3: 2; 2; [[2.]]; [[2. 2. 2.]]; [[14192. 16714. 18450.]]
knn5: 2; 2; [[2.]]; [[2. 2. 2. 2. 2.]]; [[14192. 16714. 18450. 18754. 19612.]]
knn7: 2; 2; [[2.]]; [[2. 2. 2. 2. 2. 2. 2.]]; [[14192. 16714. 18450. 18754. 19612. 20882. 21774.]]
knn3: 3; 3; [[3.]]; [[3. 3. 9.]]; [[25666. 27640. 29314.]]
knn5: 3; 3; [[3.]]; [[ 3.  3.  9.  9. 39.]]; [[25666. 27640. 29314. 32656. 35868.]]
knn7: 3; 9; [[9.]]; [[ 3.  3.  9.  9. 39. 33.  9.]]; [[25666. 27640. 29314. 32656. 35868. 36128. 36944.]]
knn3: 4; 4; [[4.]]; [[21.  4.  5.]]; [[24902. 26546. 28344.]]
knn5: 4; 5; [[5.]]; [[21.  4.  5.  5. 18.]]; [[24902. 26546. 28344. 31942. 32124.]]
knn7: 4; 5; [[5.]]; [[21.  4.  5.  5. 18. 29.  9.]]; [[24902. 26546. 28344. 31942. 32124. 32656. 32944.]]
knn3: 5; 3; [[3.]]; [[5. 3. 3.]]; [[30598. 40194. 41012.]]
knn5: 5; 3; [[3.]]; [[5. 3. 3. 9. 9.]]; [[30598. 40194. 41012. 41136. 41324.]]
knn7: 5; 5; [[5.]]; [[5. 3. 3. 9. 9. 5. 5.]]; [[30598. 40194. 41012. 41136. 41324. 41912. 44590.]]
knn3: 6; 6; [[6.]]; [[ 6.  6. 18.]]; [[19796. 25888. 26796.]]
knn5: 6; 6; [[6.]]; [[ 6.  6. 18. 13.  6.]]; [[19796. 25888. 26796. 27404. 27542.]]
knn7: 6; 6; [[6.]]; [[ 6.  6. 18. 13.  6. 18. 18.]]; [[19796. 25888. 26796. 27404. 27542. 27636. 30628.]]
knn3: 7; 7; [[7.]]; [[7. 7. 7.]]; [[21152. 22056. 22920.]]
knn5: 7; 7; [[7.]]; [[7. 7. 7. 7. 7.]]; [[21152. 22056. 22920. 23722. 24804.]]
knn7: 7; 7; [[7.]]; [[7. 7. 7. 7. 7. 7. 7.]]; [[21152. 22056. 22920. 23722. 24804. 25420. 30370.]]
knn3: 8; 8; [[8.]]; [[8. 8. 8.]]; [[28810. 32318. 40876.]]
knn5: 8; 8; [[8.]]; [[ 8.  8.  8.  8. 19.]]; [[28810. 32318. 40876. 74424. 77404.]]
knn7: 8; 8; [[8.]]; [[ 8.  8.  8.  8. 19.  8. 19.]]; [[28810. 32318. 40876. 74424. 77404. 85088. 88170.]]
knn3: 9; 9; [[9.]]; [[ 9.  9. 21.]]; [[23068. 25352. 26144.]]
knn5: 9; 9; [[9.]]; [[ 9.  9. 21.  9.  9.]]; [[23068. 25352. 26144. 27206. 28566.]]
knn7: 9; 9; [[9.]]; [[ 9.  9. 21.  9.  9. 29. 21.]]; [[23068. 25352. 26144. 27206. 28566. 31472. 31668.]]
knn3: 10; 10; [[10.]]; [[10. 29. 10.]]; [[16826. 39408. 41704.]]
knn5: 10; 10; [[10.]]; [[10. 29. 10. 29. 18.]]; [[16826. 39408. 41704. 48838. 52316.]]
knn7: 10; 10; [[10.]]; [[10. 29. 10. 29. 18.  5. 10.]]; [[16826. 39408. 41704. 48838. 52316. 53782. 56118.]]
knn3: 11; 11; [[11.]]; [[11. 11. 11.]]; [[14282. 18298. 19174.]]
knn5: 11; 11; [[11.]]; [[11. 11. 11. 11. 11.]]; [[14282. 18298. 19174. 19340. 24046.]]
knn7: 11; 11; [[11.]]; [[11. 11. 11. 11. 11. 11. 32.]]; [[14282. 18298. 19174. 19340. 24046. 28538. 28744.]]
knn3: 12; 12; [[12.]]; [[12. 12. 12.]]; [[15570. 16446. 17918.]]
knn5: 12; 12; [[12.]]; [[12. 12. 12. 12.  9.]]; [[15570. 16446. 17918. 21404. 29044.]]
knn7: 12; 12; [[12.]]; [[12. 12. 12. 12.  9.  9.  9.]]; [[15570. 16446. 17918. 21404. 29044. 33148. 37878.]]
knn3: 13; 13; [[13.]]; [[13. 39. 13.]]; [[20558. 21736. 27370.]]
knn5: 13; 13; [[13.]]; [[13. 39. 13. 18. 39.]]; [[20558. 21736. 27370. 28764. 33824.]]
knn7: 13; 39; [[39.]]; [[13. 39. 13. 18. 39. 39. 18.]]; [[20558. 21736. 27370. 28764. 33824. 35072. 35614.]]
knn3: 14; 14; [[14.]]; [[14. 14. 14.]]; [[17434. 18390. 21742.]]
knn5: 14; 14; [[14.]]; [[14. 14. 14. 14. 14.]]; [[17434. 18390. 21742. 22352. 23166.]]
knn7: 14; 14; [[14.]]; [[14. 14. 14. 14. 14. 37. 14.]]; [[17434. 18390. 21742. 22352. 23166. 23604. 23734.]]
knn3: 15; 15; [[15.]]; [[15. 15. 15.]]; [[16064. 17066. 26254.]]
knn5: 15; 15; [[15.]]; [[15. 15. 15. 15. 13.]]; [[16064. 17066. 26254. 26258. 33250.]]
knn7: 15; 15; [[15.]]; [[15. 15. 15. 15. 13. 18. 39.]]; [[16064. 17066. 26254. 26258. 33250. 34126. 35934.]]
knn3: 16; 16; [[16.]]; [[16. 16. 16.]]; [[24252. 24650. 32622.]]
knn5: 16; 16; [[16.]]; [[16. 16. 16. 16. 16.]]; [[24252. 24650. 32622. 35720. 37376.]]
