knn3: 1; 18; [[18.]]; [[18. 18.  1.]]; [[86534. 94278. 94806.]]
knn5: 1; 18; [[18.]]; [[18. 18.  1. 10. 16.]]; [[86534. 94278. 94806. 95344. 98700.]]
knn7: 1; 10; [[10.]]; [[18. 18.  1. 10. 16. 10. 15.]]; [[ 86534.  94278.  94806.  95344.  98700. 101574. 101946.]]
knn3: 2; 2; [[2.]]; [[2. 2. 2.]]; [[15488. 20168. 21262.]]
knn5: 2; 2; [[2.]]; [[2. 2. 2. 2. 2.]]; [[15488. 20168. 21262. 21668. 22584.]]
knn7: 2; 2; [[2.]]; [[2. 2. 2. 2. 2. 2. 2.]]; [[15488. 20168. 21262. 21668. 22584. 22830. 23528.]]
knn3: 3; 9; [[9.]]; [[3. 9. 9.]]; [[19118. 36616. 41232.]]
knn5: 3; 9; [[9.]]; [[3. 9. 9. 9. 9.]]; [[19118. 36616. 41232. 42202. 42232.]]
knn7: 3; 9; [[9.]]; [[ 3.  9.  9.  9.  9. 21. 12.]]; [[19118. 36616. 41232. 42202. 42232. 49474. 53568.]]
knn3: 4; 4; [[4.]]; [[ 4. 40.  5.]]; [[21370. 31976. 32634.]]
knn5: 4; 9; [[9.]]; [[ 4. 40.  5.  9.  9.]]; [[21370. 31976. 32634. 34950. 35618.]]
knn7: 4; 5; [[5.]]; [[ 4. 40.  5.  9.  9. 10.  5.]]; [[21370. 31976. 32634. 34950. 35618. 36508. 36628.]]
knn3: 5; 5; [[5.]]; [[ 5.  5. 19.]]; [[38480. 44802. 51364.]]
knn5: 5; 5; [[5.]]; [[ 5.  5. 19. 19.  5.]]; [[38480. 44802. 51364. 54568. 55626.]]
knn7: 5; 19; [[19.]]; [[ 5.  5. 19. 19.  5. 19. 19.]]; [[38480. 44802. 51364. 54568. 55626. 56480. 61146.]]
knn3: 6; 6; [[6.]]; [[6. 6. 6.]]; [[15586. 20430. 22230.]]
knn5: 6; 6; [[6.]]; [[6. 6. 6. 6. 6.]]; [[15586. 20430. 22230. 26426. 30956.]]
knn7: 6; 6; [[6.]]; [[ 6.  6.  6.  6.  6. 18. 13.]]; [[15586. 20430. 22230. 26426. 30956. 36296. 39396.]]
knn3: 7; 7; [[7.]]; [[7. 7. 7.]]; [[21682. 22524. 23982.]]
knn5: 7; 7; [[7.]]; [[7. 7. 7. 7. 7.]]; [[21682. 22524. 23982. 25176. 29490.]]
knn7: 7; 7; [[7.]]; [[7. 7. 7. 7. 7. 7. 7.]]; [[21682. 22524. 23982. 25176. 29490. 29694. 32008.]]
knn3: 8; 8; [[8.]]; [[8. 8. 8.]]; [[41272. 59112. 62902.]]
