1;5;[348, 57, 48, 45, 52, 11, 28, 78, 127, 16, 11, 33, 56, 18, 103, 288, 75, 13, 2, 7, 20, 6, 10, 16, 62, 8, 8, 2, 132, 9, 189, 107, 44, 9, 15, 8, 3, 4, 12, 5, 19, 2, 4, 1, 9, 1, 6, 10, 59, 6, 2, 7, 15, 1, 5, 14, 111, 9, 9, 8, 292, 10, 190, 92, 92, 21, 6, 14, 8, 6, 2, 18, 22, 7, 2, 4, 7, 2, 7, 25, 23, 5, 2, 4, 5, 6, 1, 8, 14, 3, 3, 1, 15, 7, 6, 21, 89, 18, 5, 12, 7, 1, 4, 7, 16, 6, 4, 2, 9, 1, 6, 22, 200, 32, 12, 12, 17, 6, 12, 36, 263, 28, 21, 27, 108, 17, 85, 143, 138, 62, 16, 63, 14, 14, 14, 183, 34, 11, 11, 16, 15, 4, 25, 120, 26, 8, 1, 2, 7, 3, 3, 20, 15, 0, 4, 7, 8, 8, 13, 66, 25, 10, 4, 8, 2, 1, 1, 15, 18, 3, 2, 5, 4, 0, 5, 17, 34, 9, 4, 4, 8, 2, 3, 20, 24, 7, 8, 13, 9, 11, 44, 83, 105, 130, 10, 183, 3, 9, 6, 72, 17, 12, 2, 20, 2, 4, 6, 61, 26, 18, 2, 18, 5, 2, 3, 18, 12, 10, 2, 6, 11, 10, 15, 52, 200, 291, 28, 174, 10, 17, 8, 56, 36, 22, 9, 32, 8, 14, 14, 91, 415, 233, 33, 138, 42, 28, 36, 158, 278, 116, 43, 145, 82, 84, 98, 617]
2;7;[508, 66, 78, 64, 84, 19, 69, 90, 205, 45, 20, 41, 85, 17, 134, 210, 73, 10, 7, 9, 25, 5, 29, 29, 74, 11, 14, 10, 108, 13, 223, 102, 72, 7, 18, 13, 19, 2, 6, 8, 25, 5, 6, 0, 11, 4, 21, 11, 52, 7, 7, 3, 7, 5, 8, 13, 93, 8, 12, 11, 217, 22, 142, 82, 78, 25, 9, 15, 14, 9, 7, 18, 42, 17, 3, 8, 10, 6, 17, 26, 17, 5, 1, 7, 6, 9, 1, 15, 13, 7, 1, 3, 11, 3, 15, 19, 46, 18, 10, 13, 9, 4, 2, 15, 37, 12, 3, 12, 7, 6, 7, 57, 76, 16, 13, 10, 17, 12, 16, 48, 176, 30, 19, 36, 114, 24, 79, 207, 194, 76, 20, 110, 38, 14, 44, 215, 58, 13, 14, 22, 15, 7, 25, 146, 35, 8, 8, 11, 13, 3, 9, 37, 12, 6, 6, 5, 11, 5, 19, 78, 12, 11, 3, 17, 7, 1, 3, 17, 11, 4, 3, 5, 2, 5, 5, 23, 41, 9, 3, 11, 12, 6, 16, 43, 23, 12, 3, 20, 14, 15, 28, 134, 71, 114, 11, 237, 8, 9, 11, 98, 17, 13, 4, 14, 4, 5, 8, 56, 11, 9, 2, 18, 4, 5, 6, 26, 10, 6, 2, 16, 8, 23, 13, 115, 71, 162, 15, 157, 7, 12, 7, 72, 20, 18, 10, 27, 3, 12, 17, 95, 174, 61, 8, 80, 42, 12, 37, 183, 107, 59, 22, 86, 61, 98, 101, 736]
3;6;[364, 83, 71, 73, 63, 15, 46, 146, 136, 29, 14, 27, 62, 11, 110, 224, 71, 18, 12, 6, 22, 2, 7, 16, 73, 12, 21, 19, 159, 7, 266, 102, 54, 19, 14, 11, 8, 4, 7, 6, 13, 4, 2, 4, 15, 3, 9, 14, 59, 10, 10, 4, 6, 2, 13, 4, 92, 11, 17, 8, 274, 11, 217, 68, 65, 15, 6, 10, 6, 4, 9, 18, 22, 8, 6, 4, 4, 3, 15, 41, 23, 6, 5, 9, 3, 4, 2, 6, 12, 3, 6, 7, 15, 5, 22, 22, 52, 18, 7, 9, 5, 3, 3, 11, 24, 5, 2, 7, 9, 3, 10, 21, 113, 13, 6, 13, 11, 8, 8, 26, 207, 32, 14, 30, 87, 17, 78, 167, 140, 88, 21, 130, 20, 13, 20, 303, 35, 13, 12, 24, 16, 13, 27, 185, 14, 5, 5, 7, 7, 1, 2, 34, 12, 7, 1, 8, 11, 8, 13, 46, 23, 23, 3, 13, 5, 6, 1, 9, 6, 2, 0, 5, 4, 5, 2, 25, 18, 10, 6, 8, 14, 4, 10, 33, 26, 6, 7, 13, 15, 13, 34, 68, 74, 163, 11, 233, 8, 16, 11, 131, 13, 10, 3, 13, 4, 7, 10, 68, 15, 7, 3, 21, 4, 5, 3, 21, 5, 7, 1, 8, 5, 16, 16, 75, 134, 364, 4, 224, 13, 25, 8, 97, 14, 13, 6, 22, 14, 7, 20, 132, 245, 138, 12, 81, 35, 20, 26, 141, 151, 52, 26, 91, 51, 83, 118, 607]
4;3;[464, 93, 93, 82, 69, 17, 42, 95, 132, 30, 18, 24, 45, 6, 81, 222, 66, 16, 8, 10, 21, 3, 5, 14, 57, 8, 14, 14, 143, 6, 290, 84, 60, 18, 20, 9, 5, 3, 9, 7, 14, 1, 5, 3, 8, 1, 18, 12, 51, 5, 4, 4, 11, 5, 8, 7, 104, 9, 10, 9, 276, 23, 189, 68, 76, 29, 9, 17, 12, 7, 6, 16, 25, 13, 7, 15, 9, 8, 12, 45, 20, 5, 3, 5, 9, 6, 4, 8, 17, 8, 2, 6, 6, 8, 15, 21, 51, 19, 10, 11, 3, 3, 6, 12, 23, 10, 2, 5, 8, 4, 9, 30, 76, 25, 5, 7, 9, 9, 8, 41, 178, 20, 15, 32, 99, 22, 64, 122, 145, 109, 20, 111, 43, 14, 35, 210, 50, 15, 13, 30, 9, 8, 27, 130, 20, 14, 2, 8, 16, 3, 4, 26, 10, 5, 3, 10, 6, 7, 12, 51, 26, 17, 6, 17, 6, 4, 3, 14, 7, 4, 7, 6, 1, 3, 1, 33, 23, 12, 9, 7, 9, 4, 11, 33, 11, 8, 5, 14, 4, 10, 26, 101, 72, 208, 15, 271, 8, 15, 8, 109, 13, 15, 4, 21, 2, 6, 9, 76, 11, 19, 1, 15, 5, 4, 2, 23, 8, 8, 4, 15, 9, 21, 17, 82, 117, 291, 19, 274, 10, 15, 7, 104, 35, 19, 10, 35, 6, 9, 17, 134, 161, 129, 8, 81, 34, 24, 35, 177, 111, 52, 26, 96, 66, 88, 100, 675]
5;8;[372, 78, 47, 52, 53, 22, 54, 121, 118, 26, 24, 38, 90, 13, 112, 223, 61, 13, 8, 2, 17, 7, 6, 18, 75, 11, 11, 12, 170, 4, 277, 128, 47, 13, 10, 6, 4, 1, 7, 5, 18, 2, 2, 3, 5, 0, 11, 12, 51, 10, 4, 3, 10, 1, 12, 7, 115, 7, 14, 11, 223, 12, 216, 84, 48, 22, 4, 9, 7, 6, 3, 20, 29, 3, 5, 6, 6, 5, 8, 37, 18, 2, 4, 7, 4, 2, 3, 5, 16, 3, 1, 5, 7, 4, 11, 26, 58, 13, 3, 11, 8, 1, 4, 13, 26, 9, 2, 8, 10, 3, 5, 21, 113, 13, 7, 13, 10, 7, 9, 41, 236, 36, 14, 19, 110, 6, 102, 175, 136, 69, 16, 126, 26, 13, 23, 381, 50, 13, 5, 28, 18, 7, 19, 203, 22, 15, 1, 5, 7, 7, 7, 44, 12, 3, 2, 5, 11, 7, 12, 63, 19, 10, 4, 16, 4, 2, 4, 17, 17, 3, 1, 5, 3, 4, 7, 32, 27, 10, 3, 8, 11, 4, 11, 26, 15, 11, 7, 14, 15, 5, 31, 79, 60, 190, 11, 250, 8, 7, 6, 115, 15, 13, 4, 18, 3, 7, 6, 82, 15, 12, 3, 8, 8, 1, 3, 25, 7, 8, 0, 6, 5, 6, 13, 54, 98, 288, 11, 239, 10, 17, 7, 81, 19, 6, 6, 33, 11, 16, 18, 132, 297, 118, 10, 69, 25, 24, 27, 205, 165, 66, 17, 97, 49, 66, 101, 595]
6;9;[451, 83, 56, 68, 57, 24, 40, 108, 155, 27, 22, 32, 71, 16, 94, 194, 70, 9, 7, 4, 21, 3, 16, 16, 85, 7, 13, 15, 141, 15, 172, 89, 78, 6, 14, 5, 6, 2, 8, 9, 21, 6, 3, 6, 12, 3, 14, 15, 42, 7, 15, 1, 15, 4, 11, 5, 111, 7, 11, 13, 211, 17, 181, 78, 62, 36, 7, 17, 10, 4, 6, 20, 20, 11, 3, 11, 13, 2, 11, 35, 12, 2, 1, 3, 4, 3, 4, 9, 8, 8, 2, 3, 12, 6, 15, 22, 54, 21, 6, 19, 4, 5, 2, 20, 30, 12, 1, 11, 9, 1, 6, 30, 73, 11, 7, 12, 13, 4, 9, 47, 198, 35, 13, 33, 97, 22, 102, 169, 178, 96, 27, 128, 37, 20, 42, 239, 41, 24, 8, 37, 17, 8, 14, 147, 25, 14, 3, 14, 15, 2, 3, 35, 7, 6, 4, 10, 14, 5, 12, 50, 15, 20, 3, 18, 4, 5, 1, 17, 7, 2, 2, 7, 3, 3, 9, 26, 26, 12, 1, 8, 6, 2, 11, 42, 22, 8, 4, 21, 17, 9, 27, 89, 70, 166, 14, 247, 13, 15, 7, 139, 17, 23, 5, 27, 7, 11, 8, 89, 19, 7, 3, 17, 3, 2, 4, 33, 4, 4, 4, 15, 4, 26, 7, 71, 111, 236, 14, 222, 12, 18, 6, 108, 17, 21, 10, 30, 6, 16, 20, 143, 190, 110, 12, 88, 23, 28, 36, 194, 105, 51, 20, 109, 63, 91, 94, 714]
7;9;[530, 59, 59, 55, 60, 17, 50, 82, 174, 36, 22, 34, 70, 13, 109, 202, 81, 18, 10, 9, 19, 7, 12, 26, 80, 15, 11, 7, 111, 14, 176, 93, 67, 8, 19, 6, 11, 1, 7, 7, 23, 3, 4, 3, 11, 2, 11, 11, 67, 5, 6, 7, 15, 6, 10, 12, 103, 14, 13, 10, 171, 11, 145, 83, 71, 23, 14, 17, 19, 1, 11, 18, 30, 11, 5, 9, 7, 6, 11, 40, 24, 9, 3, 3, 4, 5, 7, 10, 9, 2, 2, 4, 15, 5, 12, 29, 59, 17, 2, 16, 4, 1, 8, 12, 38, 10, 5, 11, 11, 2, 14, 43, 111, 25, 8, 15, 20, 8, 13, 55, 179, 35, 19, 30, 95, 25, 69, 216, 201, 75, 13, 77, 31, 6, 26, 170, 63, 23, 6, 16, 19, 10, 29, 118, 38, 9, 4, 7, 9, 6, 6, 30, 25, 9, 5, 10, 14, 4, 14, 63, 25, 22, 1, 11, 3, 1, 3, 5, 13, 2, 5, 1, 6, 5, 6, 24, 48, 5, 7, 12, 15, 4, 6, 39, 24, 10, 11, 19, 24, 14, 36, 106, 106, 118, 14, 147, 12, 9, 9, 102, 18, 12, 2, 21, 4, 6, 10, 60, 19, 15, 3, 9, 8, 6, 5, 22, 9, 12, 4, 17, 13, 12, 12, 66, 125, 167, 20, 131, 13, 13, 8, 80, 22, 21, 11, 42, 14, 15, 16, 105, 244, 124, 16, 108, 33, 27, 38, 246, 118, 83, 28, 116, 83, 76, 131, 754]
8;5;[279, 72, 60, 56, 55, 29, 34, 119, 86, 23, 28, 27, 50, 13, 146, 270, 76, 12, 14, 16, 24, 8, 21, 21, 69, 5, 26, 9, 165, 10, 456, 193, 40, 9, 15, 7, 2, 6, 4, 7, 6, 2, 3, 5, 7, 3, 13, 10, 39, 6, 2, 0, 7, 4, 3, 7, 86, 5, 10, 7, 330, 19, 229, 80, 50, 19, 9, 9, 6, 5, 1, 12, 11, 8, 0, 7, 5, 3, 11, 34, 17, 8, 3, 6, 2, 0, 5, 4, 12, 2, 2, 4, 8, 4, 31, 24, 29, 15, 8, 9, 5, 2, 4, 6, 20, 5, 3, 2, 5, 4, 4, 17, 76, 15, 1, 9, 14, 2, 2, 18, 377, 21, 8, 19, 114, 17, 95, 103, 82, 62, 14, 140, 13, 11, 21, 294, 16, 8, 3, 28, 6, 13, 27, 166, 14, 6, 2, 7, 5, 3, 1, 34, 5, 2, 3, 5, 8, 7, 17, 61, 17, 27, 4, 18, 4, 8, 3, 12, 10, 1, 2, 5, 5, 3, 13, 38, 16, 10, 1, 5, 9, 8, 4, 14, 13, 7, 4, 7, 15, 17, 32, 109, 43, 187, 7, 344, 6, 7, 3, 164, 9, 17, 4, 10, 6, 11, 11, 68, 8, 10, 3, 22, 1, 4, 3, 19, 5, 4, 4, 13, 0, 6, 20, 67, 78, 347, 8, 258, 8, 39, 10, 88, 22, 10, 5, 40, 9, 13, 16, 138, 297, 109, 12, 59, 27, 17, 15, 128, 162, 53, 30, 95, 62, 79, 113, 550]
9;3;[380, 93, 61, 49, 68, 32, 56, 117, 120, 20, 13, 40, 79, 8, 125, 283, 71, 11, 7, 9, 25, 11, 13, 16, 84, 7, 10, 7, 165, 9, 264, 142, 50, 8, 13, 6, 4, 1, 10, 8, 13, 4, 4, 2, 11, 0, 14, 14, 54, 12, 2, 3, 13, 4, 9, 8, 118, 13, 14, 7, 213, 12, 208, 65, 93, 35, 13, 16, 8, 6, 6, 19, 21, 7, 6, 10, 6, 2, 15, 36, 24, 3, 1, 3, 3, 3, 2, 4, 12, 7, 4, 4, 20, 1, 15, 31, 49, 18, 11, 12, 4, 6, 4, 12, 19, 7, 1, 6, 2, 2, 9, 28, 106, 17, 8, 8, 10, 7, 10, 34, 182, 22, 7, 14, 109, 10, 97, 145, 119, 86, 24, 130, 25, 14, 24, 210, 37, 15, 8, 28, 11, 7, 18, 169, 20, 12, 2, 8, 7, 4, 6, 22, 7, 4, 4, 8, 8, 6, 11, 57, 20, 14, 3, 14, 3, 2, 5, 7, 10, 4, 3, 13, 6, 0, 8, 35, 33, 6, 4, 3, 8, 3, 4, 16, 19, 6, 4, 13, 17, 11, 37, 79, 67, 177, 10, 306, 7, 13, 6, 114, 5, 13, 8, 15, 6, 10, 10, 78, 12, 21, 2, 20, 6, 6, 4, 22, 14, 6, 2, 19, 3, 12, 10, 66, 139, 334, 15, 237, 14, 17, 5, 87, 13, 26, 13, 44, 8, 18, 12, 116, 257, 129, 14, 95, 15, 27, 27, 165, 139, 58, 26, 114, 53, 60, 99, 613]
10;5;[345, 74, 41, 64, 45, 21, 38, 117, 176, 34, 28, 33, 83, 11, 122, 303, 97, 17, 3, 3, 24, 9, 14, 12, 112, 8, 12, 9, 164, 6, 229, 129, 40, 3, 10, 9, 7, 2, 8, 4, 11, 1, 3, 5, 8, 0, 11, 4, 49, 4, 1, 3, 16, 6, 4, 13, 125, 8, 9, 9, 226, 12, 220, 82, 48, 19, 1, 10, 8, 4, 3, 21, 24, 6, 1, 16, 8, 1, 10, 48, 20, 2, 0, 1, 2, 1, 1, 6, 11, 2, 2, 3, 16, 4, 15, 28, 37, 13, 2, 8, 4, 2, 2, 8, 21, 7, 4, 5, 5, 3, 13, 49, 124, 8, 3, 7, 20, 9, 13, 39, 228, 29, 17, 31, 111, 23, 112, 217, 120, 82, 12, 130, 27, 16, 33, 325, 37, 12, 7, 32, 11, 7, 25, 192, 38, 11, 3, 8, 7, 2, 3, 23, 11, 4, 5, 8, 10, 9, 10, 53, 17, 9, 1, 15, 1, 3, 2, 19, 13, 1, 3, 7, 3, 1, 8, 22, 32, 14, 3, 5, 13, 2, 7, 24, 24, 5, 8, 11, 22, 11, 29, 89, 64, 124, 12, 317, 5, 5, 4, 130, 7, 9, 4, 12, 7, 5, 9, 67, 13, 7, 1, 13, 2, 1, 2, 19, 4, 6, 0, 9, 1, 11, 10, 60, 119, 277, 13, 194, 9, 16, 8, 71, 14, 13, 2, 21, 6, 12, 17, 121, 362, 109, 7, 69, 38, 20, 24, 153, 165, 54, 33, 74, 67, 58, 113, 596]
