1;7;[0, 0, 0, 4, 2, 2, 11, 128, 1, 3, 1, 19, 6, 5, 45, 254, 0, 8, 0, 62, 1, 3, 10, 359, 12, 23, 5, 54, 15, 21, 50, 427, 0, 1, 0, 7, 1, 1, 0, 48, 3, 4, 3, 11, 6, 10, 21, 43, 4, 73, 3, 342, 6, 22, 24, 283, 15, 29, 10, 42, 14, 29, 33, 101, 0, 0, 2, 3, 0, 0, 3, 17, 1, 1, 3, 3, 3, 3, 22, 24, 1, 7, 1, 28, 0, 3, 4, 25, 5, 5, 6, 17, 6, 4, 12, 22, 6, 5, 2, 23, 4, 5, 20, 51, 14, 14, 6, 22, 20, 8, 30, 39, 64, 255, 25, 324, 29, 29, 33, 93, 60, 52, 22, 55, 42, 18, 32, 31, 0, 0, 0, 9, 0, 1, 2, 31, 13, 8, 3, 29, 110, 22, 224, 155, 1, 6, 1, 24, 6, 7, 11, 43, 16, 17, 6, 31, 20, 25, 45, 102, 1, 4, 0, 5, 2, 5, 6, 17, 13, 11, 2, 10, 25, 7, 24, 22, 4, 18, 1, 34, 7, 13, 10, 27, 27, 26, 8, 12, 25, 27, 18, 18, 8, 7, 1, 25, 4, 4, 31, 41, 57, 28, 29, 22, 215, 19, 327, 82, 21, 27, 5, 29, 12, 10, 21, 26, 48, 46, 21, 37, 53, 10, 46, 34, 159, 47, 20, 54, 54, 17, 39, 67, 308, 59, 31, 36, 230, 27, 99, 60, 330, 230, 26, 109, 58, 36, 52, 47, 579, 124, 42, 49, 101, 18, 38, 31]
2;10;[0, 5, 0, 18, 6, 0, 16, 116, 0, 4, 2, 21, 7, 6, 56, 243, 0, 11, 2, 95, 4, 6, 19, 223, 26, 24, 4, 47, 18, 20, 49, 312, 3, 2, 0, 12, 1, 1, 6, 34, 4, 8, 3, 25, 6, 5, 27, 61, 12, 149, 10, 270, 14, 31, 26, 201, 20, 26, 7, 43, 27, 31, 27, 73, 0, 1, 11, 10, 1, 1, 11, 21, 2, 5, 6, 5, 10, 5, 32, 18, 2, 8, 4, 41, 2, 5, 8, 25, 5, 13, 14, 21, 7, 5, 16, 26, 16, 13, 9, 29, 12, 9, 22, 50, 20, 23, 7, 33, 21, 11, 26, 29, 105, 282, 41, 363, 33, 30, 40, 65, 44, 57, 24, 43, 36, 16, 46, 48, 3, 3, 0, 7, 0, 6, 11, 35, 10, 9, 4, 25, 153, 30, 235, 149, 3, 6, 0, 31, 6, 8, 16, 62, 25, 27, 10, 32, 37, 37, 32, 80, 1, 2, 3, 5, 3, 8, 6, 18, 7, 17, 1, 11, 36, 15, 34, 14, 6, 36, 5, 43, 9, 18, 10, 31, 15, 45, 7, 23, 33, 50, 16, 13, 14, 6, 8, 18, 8, 5, 28, 43, 72, 25, 28, 19, 300, 28, 396, 67, 15, 28, 9, 27, 17, 17, 29, 42, 54, 38, 19, 30, 39, 14, 40, 37, 130, 45, 24, 52, 44, 29, 48, 79, 265, 68, 38, 42, 163, 32, 63, 31, 292, 247, 21, 84, 68, 34, 29, 38, 426, 68, 38, 37, 73, 14, 43, 17]
3;9;[0, 0, 0, 4, 0, 0, 8, 123, 0, 1, 1, 21, 5, 8, 94, 439, 1, 7, 0, 54, 2, 4, 10, 263, 10, 13, 6, 34, 10, 14, 50, 407, 0, 0, 0, 8, 0, 4, 8, 42, 2, 5, 1, 18, 11, 4, 40, 56, 5, 128, 6, 330, 7, 32, 19, 141, 20, 22, 8, 44, 20, 25, 29, 82, 0, 1, 2, 10, 1, 2, 9, 13, 0, 1, 3, 8, 6, 2, 28, 25, 0, 16, 2, 25, 0, 5, 6, 25, 3, 4, 4, 14, 7, 9, 18, 32, 4, 6, 11, 20, 11, 3, 18, 29, 6, 8, 4, 14, 12, 9, 28, 40, 81, 302, 25, 399, 43, 36, 27, 79, 66, 33, 13, 39, 30, 21, 28, 46, 0, 2, 1, 5, 2, 4, 4, 44, 1, 9, 12, 30, 112, 28, 358, 248, 1, 8, 2, 25, 5, 9, 15, 65, 11, 19, 4, 34, 29, 27, 33, 98, 0, 1, 0, 3, 1, 3, 5, 9, 7, 4, 8, 9, 26, 13, 30, 21, 9, 23, 4, 14, 6, 15, 6, 20, 16, 29, 2, 20, 23, 32, 12, 25, 5, 7, 10, 17, 5, 3, 12, 38, 58, 24, 35, 35, 262, 26, 403, 67, 7, 29, 5, 41, 11, 14, 18, 48, 50, 18, 13, 29, 42, 14, 41, 40, 208, 63, 17, 62, 32, 16, 38, 57, 325, 48, 25, 31, 158, 15, 61, 32, 334, 166, 22, 69, 61, 21, 30, 34, 555, 66, 37, 28, 72, 22, 28, 25]
4;5;[0, 0, 0, 3, 0, 0, 4, 68, 0, 2, 0, 10, 9, 4, 59, 446, 0, 8, 3, 72, 1, 5, 6, 217, 6, 10, 4, 37, 7, 24, 69, 409, 0, 1, 0, 7, 0, 2, 6, 38, 1, 2, 6, 12, 5, 9, 27, 66, 4, 103, 3, 369, 6, 33, 21, 189, 9, 25, 2, 36, 19, 28, 23, 67, 0, 0, 0, 6, 1, 2, 12, 24, 0, 1, 2, 6, 9, 5, 36, 32, 0, 2, 1, 25, 0, 4, 11, 41, 2, 8, 5, 18, 3, 13, 17, 51, 7, 2, 10, 25, 3, 6, 21, 26, 4, 9, 5, 22, 14, 9, 24, 39, 48, 365, 29, 406, 23, 23, 29, 75, 43, 42, 16, 47, 31, 12, 28, 43, 2, 1, 0, 6, 2, 4, 10, 54, 7, 6, 5, 21, 143, 38, 372, 271, 0, 7, 4, 20, 0, 8, 12, 57, 18, 16, 7, 36, 28, 43, 52, 98, 0, 3, 3, 7, 3, 5, 9, 20, 5, 4, 3, 11, 25, 11, 27, 27, 1, 40, 3, 23, 6, 9, 12, 27, 16, 39, 6, 26, 22, 23, 8, 18, 9, 5, 9, 10, 11, 11, 20, 51, 81, 22, 33, 26, 328, 32, 451, 90, 8, 17, 3, 21, 13, 17, 28, 27, 47, 31, 22, 24, 51, 25, 48, 34, 136, 27, 19, 32, 33, 18, 34, 40, 244, 46, 34, 30, 204, 22, 98, 54, 268, 182, 16, 75, 59, 21, 33, 41, 390, 68, 40, 44, 78, 20, 55, 23]
5;5;[0, 0, 0, 6, 0, 0, 3, 87, 0, 0, 1, 7, 1, 3, 59, 277, 0, 3, 1, 76, 0, 4, 9, 216, 3, 6, 5, 33, 5, 13, 21, 368, 0, 0, 1, 4, 0, 2, 8, 28, 0, 3, 0, 2, 1, 8, 17, 44, 7, 96, 2, 409, 7, 32, 19, 242, 5, 15, 5, 32, 10, 27, 25, 84, 0, 0, 4, 8, 1, 0, 5, 16, 1, 3, 1, 5, 1, 5, 27, 33, 0, 5, 2, 32, 1, 6, 3, 29, 2, 4, 5, 8, 2, 5, 13, 38, 6, 4, 4, 15, 3, 1, 20, 24, 9, 6, 9, 14, 11, 7, 23, 34, 67, 316, 21, 495, 29, 28, 28, 67, 35, 32, 7, 44, 30, 17, 36, 56, 0, 0, 1, 4, 1, 0, 2, 30, 3, 6, 4, 16, 95, 33, 339, 221, 0, 5, 1, 27, 3, 4, 6, 33, 10, 21, 10, 25, 15, 29, 34, 93, 1, 1, 1, 1, 1, 3, 4, 9, 4, 7, 1, 7, 25, 17, 30, 32, 4, 23, 1, 33, 4, 6, 4, 22, 17, 16, 7, 24, 31, 34, 10, 42, 7, 2, 1, 17, 5, 3, 15, 33, 58, 29, 28, 23, 325, 22, 516, 80, 8, 22, 3, 20, 6, 17, 20, 24, 42, 25, 10, 31, 27, 21, 68, 77, 101, 30, 14, 36, 40, 27, 27, 54, 455, 37, 37, 26, 265, 31, 102, 80, 246, 198, 35, 91, 51, 26, 29, 48, 530, 95, 43, 46, 139, 34, 73, 75]
6;9;[0, 0, 0, 4, 0, 0, 4, 93, 0, 0, 4, 11, 10, 6, 49, 239, 1, 3, 0, 65, 1, 5, 15, 233, 7, 13, 4, 34, 13, 20, 47, 311, 0, 0, 0, 13, 1, 2, 6, 30, 0, 10, 2, 16, 9, 10, 29, 53, 7, 98, 5, 300, 6, 34, 23, 183, 12, 27, 4, 47, 20, 37, 30, 85, 0, 0, 7, 15, 0, 1, 7, 22, 1, 2, 1, 12, 5, 6, 37, 25, 2, 5, 4, 33, 2, 2, 7, 20, 8, 6, 8, 10, 8, 6, 12, 27, 9, 9, 7, 27, 5, 7, 16, 38, 20, 14, 8, 16, 18, 8, 30, 32, 58, 246, 27, 376, 29, 29, 29, 92, 45, 31, 19, 37, 29, 16, 30, 59, 1, 3, 0, 10, 2, 3, 12, 35, 13, 5, 9, 20, 110, 38, 312, 182, 3, 18, 2, 26, 4, 3, 14, 47, 18, 23, 10, 28, 27, 37, 42, 87, 1, 2, 0, 10, 2, 6, 10, 16, 5, 13, 1, 15, 38, 15, 28, 25, 7, 25, 6, 30, 11, 11, 9, 17, 17, 27, 7, 14, 45, 41, 29, 26, 7, 7, 9, 17, 12, 10, 23, 21, 72, 31, 34, 25, 296, 30, 514, 87, 14, 24, 5, 35, 12, 12, 31, 43, 56, 36, 18, 40, 66, 16, 71, 63, 130, 36, 14, 38, 46, 17, 55, 74, 314, 73, 34, 46, 254, 40, 121, 68, 246, 171, 24, 52, 70, 27, 28, 56, 431, 75, 31, 53, 124, 24, 77, 57]
7;6;[0, 1, 0, 11, 2, 0, 15, 168, 0, 4, 1, 18, 11, 5, 82, 302, 0, 10, 0, 64, 3, 14, 12, 244, 12, 19, 8, 75, 23, 27, 78, 346, 0, 2, 1, 11, 2, 1, 8, 65, 2, 4, 4, 26, 9, 12, 24, 73, 10, 116, 13, 244, 8, 32, 22, 187, 19, 45, 13, 67, 24, 31, 32, 89, 1, 0, 7, 8, 2, 3, 17, 30, 0, 5, 6, 13, 15, 3, 47, 32, 3, 14, 4, 40, 3, 5, 14, 40, 8, 9, 10, 15, 5, 8, 18, 44, 13, 11, 9, 29, 6, 5, 29, 56, 23, 20, 9, 34, 20, 18, 28, 42, 71, 302, 44, 235, 24, 36, 35, 80, 49, 45, 22, 50, 37, 13, 27, 34, 0, 0, 0, 7, 2, 7, 11, 60, 15, 11, 10, 25, 129, 42, 274, 194, 1, 14, 3, 25, 9, 15, 12, 57, 26, 30, 9, 42, 38, 37, 55, 86, 2, 4, 2, 12, 3, 9, 8, 26, 6, 15, 1, 15, 33, 16, 25, 35, 13, 40, 7, 33, 16, 14, 18, 31, 24, 29, 10, 21, 27, 14, 13, 17, 10, 11, 8, 24, 16, 6, 27, 50, 59, 25, 31, 36, 229, 30, 341, 91, 21, 23, 7, 27, 20, 22, 31, 32, 53, 38, 13, 32, 57, 17, 22, 26, 167, 48, 27, 60, 49, 21, 55, 78, 184, 49, 24, 40, 179, 22, 68, 30, 247, 185, 29, 62, 65, 32, 51, 37, 374, 82, 26, 37, 69, 22, 20, 9]
8;7;[0, 0, 0, 3, 0, 0, 2, 108, 0, 0, 0, 7, 4, 2, 55, 277, 0, 1, 0, 41, 0, 2, 1, 343, 0, 6, 2, 25, 6, 5, 40, 508, 0, 0, 0, 1, 1, 1, 2, 17, 0, 0, 1, 7, 7, 1, 23, 28, 2, 63, 1, 215, 5, 15, 13, 203, 4, 9, 4, 15, 22, 18, 31, 82, 0, 0, 1, 4, 0, 0, 1, 7, 0, 0, 1, 5, 1, 3, 8, 15, 1, 1, 1, 11, 2, 6, 2, 19, 4, 2, 1, 11, 6, 4, 12, 36, 0, 3, 4, 6, 0, 4, 7, 21, 3, 5, 3, 8, 7, 3, 20, 23, 89, 524, 12, 324, 23, 21, 14, 97, 34, 32, 13, 44, 26, 15, 27, 57, 0, 0, 0, 3, 1, 1, 3, 28, 2, 3, 4, 16, 107, 14, 345, 275, 0, 4, 3, 18, 1, 3, 4, 31, 9, 11, 3, 24, 15, 20, 35, 98, 0, 2, 0, 2, 1, 1, 6, 9, 6, 12, 3, 12, 25, 10, 34, 25, 3, 19, 1, 9, 6, 6, 6, 19, 14, 27, 3, 13, 23, 16, 20, 28, 4, 4, 7, 14, 5, 3, 9, 23, 83, 13, 24, 27, 471, 16, 457, 88, 6, 20, 5, 24, 8, 5, 13, 21, 35, 15, 17, 15, 34, 20, 38, 69, 129, 30, 12, 26, 27, 20, 19, 42, 459, 47, 28, 26, 334, 18, 99, 44, 358, 360, 27, 86, 41, 13, 18, 39, 570, 86, 50, 73, 97, 30, 58, 140]
9;6;[0, 1, 0, 7, 0, 1, 5, 123, 0, 0, 0, 11, 4, 3, 67, 295, 1, 3, 0, 67, 1, 4, 5, 236, 12, 9, 4, 35, 8, 20, 38, 394, 0, 1, 1, 9, 3, 2, 5, 29, 0, 7, 5, 11, 7, 9, 32, 43, 3, 113, 8, 334, 10, 28, 13, 220, 20, 24, 9, 36, 20, 18, 22, 72, 0, 0, 5, 5, 0, 0, 5, 14, 0, 1, 2, 10, 6, 2, 33, 30, 3, 6, 0, 21, 1, 1, 6, 22, 3, 11, 3, 11, 8, 7, 17, 33, 5, 6, 6, 8, 10, 7, 17, 29, 6, 8, 9, 14, 15, 4, 16, 35, 74, 340, 28, 413, 31, 21, 20, 68, 45, 36, 15, 38, 30, 7, 20, 28, 0, 0, 0, 4, 1, 3, 7, 43, 8, 2, 4, 21, 130, 34, 405, 201, 1, 5, 0, 31, 2, 12, 11, 40, 12, 15, 7, 27, 19, 35, 41, 75, 1, 2, 0, 11, 0, 3, 6, 15, 6, 2, 3, 9, 26, 11, 30, 28, 1, 25, 4, 17, 4, 10, 10, 21, 14, 27, 6, 14, 28, 20, 19, 20, 2, 7, 7, 16, 3, 9, 15, 35, 64, 32, 19, 33, 342, 29, 465, 81, 6, 15, 6, 27, 11, 11, 26, 34, 36, 23, 19, 22, 36, 19, 57, 44, 168, 51, 18, 31, 34, 17, 31, 62, 438, 35, 30, 31, 261, 25, 70, 48, 334, 228, 29, 72, 53, 19, 37, 33, 531, 77, 40, 29, 88, 20, 50, 31]
10;6;[0, 0, 0, 3, 0, 0, 8, 99, 1, 1, 0, 18, 10, 3, 68, 385, 0, 10, 0, 74, 0, 12, 7, 280, 8, 19, 11, 66, 6, 13, 41, 398, 0, 2, 1, 15, 1, 4, 5, 53, 0, 6, 2, 19, 9, 5, 24, 64, 3, 164, 4, 281, 5, 26, 19, 199, 8, 32, 5, 65, 21, 24, 29, 89, 0, 0, 3, 2, 1, 1, 3, 10, 0, 1, 2, 7, 5, 2, 13, 22, 1, 15, 1, 16, 1, 5, 5, 35, 6, 9, 4, 22, 10, 2, 23, 36, 1, 6, 11, 20, 8, 5, 17, 62, 7, 7, 4, 28, 15, 6, 30, 29, 77, 273, 32, 398, 35, 32, 25, 101, 44, 57, 18, 55, 33, 10, 24, 40, 2, 0, 0, 7, 2, 5, 4, 37, 12, 8, 8, 18, 159, 22, 306, 216, 3, 18, 2, 19, 8, 8, 17, 50, 15, 28, 8, 34, 20, 22, 36, 100, 1, 5, 0, 6, 3, 5, 6, 19, 4, 12, 7, 13, 22, 10, 30, 15, 5, 27, 2, 21, 8, 11, 8, 27, 19, 25, 5, 15, 21, 19, 11, 12, 9, 5, 10, 20, 6, 4, 19, 30, 95, 17, 33, 28, 281, 24, 436, 95, 18, 26, 8, 19, 21, 8, 22, 29, 54, 21, 13, 25, 31, 12, 37, 49, 116, 48, 17, 36, 40, 22, 37, 53, 290, 35, 29, 25, 244, 27, 81, 35, 302, 209, 27, 73, 75, 27, 34, 47, 455, 65, 23, 44, 79, 15, 48, 55]
